0, layerforward, 8192, 216052,
0, bpnnCPU, 8192, 2808,
0, adjust_weights, 8192, 2808,
T, ,8192, ,869347
0, layerforward, 9216, 238605,
0, bpnnCPU, 9216, 1996,
0, adjust_weights, 9216, 1996,
T, ,9216, ,969334
0, layerforward, 10240, 264264,
0, bpnnCPU, 10240, 2147,
0, adjust_weights, 10240, 2147,
T, ,10240, ,1077171
0, layerforward, 11264, 290291,
0, bpnnCPU, 11264, 2029,
0, adjust_weights, 11264, 2029,
T, ,11264, ,1184174
0, layerforward, 12288, 315865,
0, bpnnCPU, 12288, 1888,
0, adjust_weights, 12288, 1888,
T, ,12288, ,1288702
0, layerforward, 13312, 341571,
0, bpnnCPU, 13312, 2030,
0, adjust_weights, 13312, 2030,
T, ,13312, ,1399464
0, layerforward, 14336, 366730,
0, bpnnCPU, 14336, 2203,
0, adjust_weights, 14336, 2203,
T, ,14336, ,1533333
0, layerforward, 15360, 392743,
0, bpnnCPU, 15360, 1982,
0, adjust_weights, 15360, 1982,
T, ,15360, ,1608548
0, layerforward, 16384, 417965,
0, bpnnCPU, 16384, 2358,
0, adjust_weights, 16384, 2358,
T, ,16384, ,1755148
0, layerforward, 17408, 443316,
0, bpnnCPU, 17408, 2360,
0, adjust_weights, 17408, 2360,
T, ,17408, ,1820601
0, layerforward, 18432, 470194,
0, bpnnCPU, 18432, 2272,
0, adjust_weights, 18432, 2272,
T, ,18432, ,1967062
0, layerforward, 19456, 495406,
0, bpnnCPU, 19456, 3864,
0, adjust_weights, 19456, 3864,
T, ,19456, ,2035665
0, layerforward, 20480, 522960,
0, bpnnCPU, 20480, 1941,
0, adjust_weights, 20480, 1941,
T, ,20480, ,2145705
0, layerforward, 21504, 547406,
0, bpnnCPU, 21504, 2077,
0, adjust_weights, 21504, 2077,
T, ,21504, ,2251025
0, layerforward, 22528, 572967,
0, bpnnCPU, 22528, 2393,
0, adjust_weights, 22528, 2393,
T, ,22528, ,2361130
0, layerforward, 23552, 599100,
0, bpnnCPU, 23552, 1995,
0, adjust_weights, 23552, 1995,
T, ,23552, ,2659337
0, layerforward, 24576, 628864,
0, bpnnCPU, 24576, 2594,
0, adjust_weights, 24576, 2594,
T, ,24576, ,2653931
0, layerforward, 25600, 652757,
0, bpnnCPU, 25600, 2151,
0, adjust_weights, 25600, 2151,
T, ,25600, ,2778132
0, layerforward, 26624, 709644,
0, bpnnCPU, 26624, 3113,
0, adjust_weights, 26624, 3113,
T, ,26624, ,2968336
0, layerforward, 27648, 708274,
0, bpnnCPU, 27648, 2494,
0, adjust_weights, 27648, 2494,
T, ,27648, ,3059826
0, layerforward, 28672, 739432,
0, bpnnCPU, 28672, 2646,
0, adjust_weights, 28672, 2646,
T, ,28672, ,3191003
0, layerforward, 29696, 764273,
0, bpnnCPU, 29696, 2442,
0, adjust_weights, 29696, 2442,
T, ,29696, ,3369239
0, layerforward, 30720, 796369,
0, bpnnCPU, 30720, 2526,
0, adjust_weights, 30720, 2526,
T, ,30720, ,3520293
0, layerforward, 31744, 847802,
0, bpnnCPU, 31744, 2351,
0, adjust_weights, 31744, 2351,
T, ,31744, ,3624317
0, layerforward, 32768, 852635,
0, bpnnCPU, 32768, 2733,
0, adjust_weights, 32768, 2733,
T, ,32768, ,3798325
0, layerforward, 33792, 903571,
0, bpnnCPU, 33792, 2692,
0, adjust_weights, 33792, 2692,
T, ,33792, ,4085295
0, layerforward, 34816, 948435,
0, bpnnCPU, 34816, 2500,
0, adjust_weights, 34816, 2500,
T, ,34816, ,4266246
0, layerforward, 35840, 944362,
0, bpnnCPU, 35840, 2910,
0, adjust_weights, 35840, 2910,
T, ,35840, ,4463781
0, layerforward, 36864, 975144,
0, bpnnCPU, 36864, 2642,
0, adjust_weights, 36864, 2642,
T, ,36864, ,4748210
0, layerforward, 37888, 1036404,
0, bpnnCPU, 37888, 2722,
0, adjust_weights, 37888, 2722,
T, ,37888, ,5011354
0, layerforward, 38912, 1039624,
0, bpnnCPU, 38912, 2775,
0, adjust_weights, 38912, 2775,
T, ,38912, ,5234468
0, layerforward, 39936, 1169827,
0, bpnnCPU, 39936, 3050,
0, adjust_weights, 39936, 3050,
T, ,39936, ,5158716
0, layerforward, 40960, 1136437,
0, bpnnCPU, 40960, 5603,
0, adjust_weights, 40960, 5603,
T, ,40960, ,6146237
0, layerforward, 41984, 1309146,
0, bpnnCPU, 41984, 2833,
0, adjust_weights, 41984, 2833,
T, ,41984, ,5727321
0, layerforward, 43008, 1326245,
0, bpnnCPU, 43008, 3095,
0, adjust_weights, 43008, 3095,
T, ,43008, ,5953456
0, layerforward, 44032, 1217588,
0, bpnnCPU, 44032, 3031,
0, adjust_weights, 44032, 3031,
T, ,44032, ,6620292
0, layerforward, 45056, 1418806,
0, bpnnCPU, 45056, 3232,
0, adjust_weights, 45056, 3232,
T, ,45056, ,6477624
0, layerforward, 46080, 1337009,
0, bpnnCPU, 46080, 3342,
0, adjust_weights, 46080, 3342,
T, ,46080, ,7274715
0, layerforward, 47104, 1545881,
0, bpnnCPU, 47104, 3261,
0, adjust_weights, 47104, 3261,
T, ,47104, ,7088475
0, layerforward, 48128, 1571108,
0, bpnnCPU, 48128, 3759,
0, adjust_weights, 48128, 3759,
T, ,48128, ,7324008
0, layerforward, 49152, 1412662,
0, bpnnCPU, 49152, 3345,
0, adjust_weights, 49152, 3345,
T, ,49152, ,7549191
0, layerforward, 50176, 1715186,
0, bpnnCPU, 50176, 3323,
0, adjust_weights, 50176, 3323,
T, ,50176, ,7790087
0, layerforward, 51200, 1709615,
0, bpnnCPU, 51200, 3496,
0, adjust_weights, 51200, 3496,
T, ,51200, ,8079503
0, layerforward, 52224, 1765417,
0, bpnnCPU, 52224, 3528,
0, adjust_weights, 52224, 3528,
T, ,52224, ,9315153
0, layerforward, 53248, 1847787,
0, bpnnCPU, 53248, 6360,
0, adjust_weights, 53248, 6360,
T, ,53248, ,8757528
0, layerforward, 54272, 1866193,
0, bpnnCPU, 54272, 3850,
0, adjust_weights, 54272, 3850,
T, ,54272, ,9229748
0, layerforward, 55296, 1949131,
0, bpnnCPU, 55296, 3900,
0, adjust_weights, 55296, 3900,
T, ,55296, ,9460823
0, layerforward, 56320, 1996104,
0, bpnnCPU, 56320, 3604,
0, adjust_weights, 56320, 3604,
T, ,56320, ,9823858
0, layerforward, 57344, 2093968,
0, bpnnCPU, 57344, 3559,
0, adjust_weights, 57344, 3559,
T, ,57344, ,10409942
0, layerforward, 58368, 2241085,
0, bpnnCPU, 58368, 6812,
0, adjust_weights, 58368, 6812,
T, ,58368, ,10932265
0, layerforward, 59392, 2065411,
0, bpnnCPU, 59392, 3137,
0, adjust_weights, 59392, 3137,
T, ,59392, ,13216408
0, layerforward, 60416, 2306433,
0, bpnnCPU, 60416, 3572,
