1, layerforward, 8192, 1309238,
0, bpnnCPU, 8192, 8999,
1, adjust_weights, 8192, 1228227
T, ,8192, ,5639895
1, layerforward, 9216, 1312628,
0, bpnnCPU, 9216, 8305,
1, adjust_weights, 9216, 1211869
T, ,9216, ,5937588
1, layerforward, 10240, 1303356,
0, bpnnCPU, 10240, 8682,
1, adjust_weights, 10240, 1201904
T, ,10240, ,5977020
1, layerforward, 11264, 1274189,
0, bpnnCPU, 11264, 9701,
1, adjust_weights, 11264, 899855
T, ,11264, ,5726518
1, layerforward, 12288, 1287768,
0, bpnnCPU, 12288, 8892,
1, adjust_weights, 12288, 1162127
T, ,12288, ,6028704
1, layerforward, 13312, 1253415,
0, bpnnCPU, 13312, 9080,
1, adjust_weights, 13312, 1146709
T, ,13312, ,6032956
1, layerforward, 14336, 637465,
0, bpnnCPU, 14336, 8840,
1, adjust_weights, 14336, 1091649
T, ,14336, ,5459183
1, layerforward, 15360, 1262033,
0, bpnnCPU, 15360, 9098,
1, adjust_weights, 15360, 1081519
T, ,15360, ,6087455
1, layerforward, 16384, 637282,
0, bpnnCPU, 16384, 10114,
1, adjust_weights, 16384, 1128570
T, ,16384, ,4844741
1, layerforward, 17408, 773191,
0, bpnnCPU, 17408, 8739,
1, adjust_weights, 17408, 1112107
T, ,17408, ,4849087
1, layerforward, 18432, 752774,
0, bpnnCPU, 18432, 9547,
1, adjust_weights, 18432, 1094106
T, ,18432, ,4875120
1, layerforward, 19456, 753196,
0, bpnnCPU, 19456, 8860,
1, adjust_weights, 19456, 1069460
T, ,19456, ,4334841
1, layerforward, 20480, 731760,
0, bpnnCPU, 20480, 9216,
1, adjust_weights, 20480, 1048901
T, ,20480, ,4971063
1, layerforward, 21504, 723368,
0, bpnnCPU, 21504, 9087,
1, adjust_weights, 21504, 1069450
T, ,21504, ,5064373
1, layerforward, 22528, 708293,
0, bpnnCPU, 22528, 9253,
1, adjust_weights, 22528, 1017527
T, ,22528, ,5058303
1, layerforward, 23552, 697988,
0, bpnnCPU, 23552, 8684,
1, adjust_weights, 23552, 996366
T, ,23552, ,5095845
1, layerforward, 24576, 703753,
0, bpnnCPU, 24576, 8406,
1, adjust_weights, 24576, 1016797
T, ,24576, ,5139851
1, layerforward, 25600, 703722,
0, bpnnCPU, 25600, 9379,
1, adjust_weights, 25600, 1003125
T, ,25600, ,5184269
1, layerforward, 26624, 652147,
0, bpnnCPU, 26624, 8999,
1, adjust_weights, 26624, 985712
T, ,26624, ,5212777
1, layerforward, 27648, 673875,
0, bpnnCPU, 27648, 9060,
1, adjust_weights, 27648, 947560
T, ,27648, ,5258117
1, layerforward, 28672, 671598,
0, bpnnCPU, 28672, 9075,
1, adjust_weights, 28672, 953993
T, ,28672, ,5336515
1, layerforward, 29696, 662850,
0, bpnnCPU, 29696, 11674,
1, adjust_weights, 29696, 899764
T, ,29696, ,5332638
1, layerforward, 30720, 627218,
0, bpnnCPU, 30720, 8654,
1, adjust_weights, 30720, 916785
T, ,30720, ,5392541
1, layerforward, 31744, 638581,
0, bpnnCPU, 31744, 11322,
1, adjust_weights, 31744, 897623
T, ,31744, ,5420590
1, layerforward, 32768, 618353,
0, bpnnCPU, 32768, 9364,
1, adjust_weights, 32768, 883561
T, ,32768, ,5516684
1, layerforward, 33792, 579516,
0, bpnnCPU, 33792, 9054,
1, adjust_weights, 33792, 870671
T, ,33792, ,5473721
1, layerforward, 34816, 611243,
0, bpnnCPU, 34816, 9321,
1, adjust_weights, 34816, 856111
T, ,34816, ,5595513
1, layerforward, 35840, 582371,
0, bpnnCPU, 35840, 10024,
1, adjust_weights, 35840, 845068
T, ,35840, ,5588754
1, layerforward, 36864, 549339,
0, bpnnCPU, 36864, 9952,
1, adjust_weights, 36864, 838663
T, ,36864, ,5626701
1, layerforward, 37888, 543056,
0, bpnnCPU, 37888, 9306,
1, adjust_weights, 37888, 792850
T, ,37888, ,5576087
1, layerforward, 38912, 544132,
0, bpnnCPU, 38912, 8837,
1, adjust_weights, 38912, 788327
T, ,38912, ,5710838
1, layerforward, 39936, 531850,
0, bpnnCPU, 39936, 9245,
1, adjust_weights, 39936, 742558
T, ,39936, ,5663569
1, layerforward, 40960, 519616,
0, bpnnCPU, 40960, 7211,
1, adjust_weights, 40960, 459725
T, ,40960, ,5456961
1, layerforward, 41984, 506429,
0, bpnnCPU, 41984, 9571,
1, adjust_weights, 41984, 718382
T, ,41984, ,5744478
1, layerforward, 43008, 508993,
0, bpnnCPU, 43008, 9499,
1, adjust_weights, 43008, 689843
T, ,43008, ,5789315
1, layerforward, 44032, 500807,
0, bpnnCPU, 44032, 6863,
1, adjust_weights, 44032, 688888
T, ,44032, ,5818543
1, layerforward, 45056, 497575,
0, bpnnCPU, 45056, 9126,
1, adjust_weights, 45056, 646272
T, ,45056, ,5874866
1, layerforward, 46080, 472510,
0, bpnnCPU, 46080, 8582,
1, adjust_weights, 46080, 643276
T, ,46080, ,5896318
1, layerforward, 47104, 455096,
0, bpnnCPU, 47104, 9178,
1, adjust_weights, 47104, 634235
T, ,47104, ,5947352
1, layerforward, 48128, 465398,
0, bpnnCPU, 48128, 11998,
1, adjust_weights, 48128, 572812
T, ,48128, ,5914622
1, layerforward, 49152, 428924,
0, bpnnCPU, 49152, 9403,
1, adjust_weights, 49152, 576946
T, ,49152, ,6022783
1, layerforward, 50176, 432842,
0, bpnnCPU, 50176, 8812,
1, adjust_weights, 50176, 560952
T, ,50176, ,6083828
1, layerforward, 51200, 406917,
0, bpnnCPU, 51200, 9259,
1, adjust_weights, 51200, 564059
T, ,51200, ,6045323
1, layerforward, 52224, 425803,
0, bpnnCPU, 52224, 9415,
1, adjust_weights, 52224, 540845
T, ,52224, ,6180683
1, layerforward, 53248, 376587,
0, bpnnCPU, 53248, 9784,
1, adjust_weights, 53248, 529291
T, ,53248, ,6117429
1, layerforward, 54272, 382310,
0, bpnnCPU, 54272, 9067,
1, adjust_weights, 54272, 491946
T, ,54272, ,6248271
1, layerforward, 55296, 1016782,
0, bpnnCPU, 55296, 9304,
1, adjust_weights, 55296, 506568
T, ,55296, ,6973857
1, layerforward, 56320, 343363,
0, bpnnCPU, 56320, 9045,
1, adjust_weights, 56320, 1327119
T, ,56320, ,7150122
1, layerforward, 57344, 344330,
0, bpnnCPU, 57344, 9699,
1, adjust_weights, 57344, 1566639
T, ,57344, ,7496147
1, layerforward, 58368, 335961,
0, bpnnCPU, 58368, 9708,
1, adjust_weights, 58368, 1626438
T, ,58368, ,7539320
1, layerforward, 59392, 844498,
0, bpnnCPU, 59392, 9147,
1, adjust_weights, 59392, 1655218
T, ,59392, ,8115746
1, layerforward, 60416, 855915,
0, bpnnCPU, 60416, 9379,
1, adjust_weights, 60416, 1682642
T, ,60416, ,8209805
1, layerforward, 61440, 917603,
0, bpnnCPU, 61440, 9201,
1, adjust_weights, 61440, 1656960
T, ,61440, ,8291347
1, layerforward, 62464, 1303351,
0, bpnnCPU, 62464, 11990,
1, adjust_weights, 62464, 1630388
T, ,62464, ,8772116
1, layerforward, 63488, 1331725,
0, bpnnCPU, 63488, 9502,
1, adjust_weights, 63488, 1620771
T, ,63488, ,8852583
1, layerforward, 64512, 1450773,
0, bpnnCPU, 64512, 9324,
1, adjust_weights, 64512, 1553183
T, ,64512, ,9011778
1, layerforward, 65536, 782468,
0, bpnnCPU, 65536, 11922,
1, adjust_weights, 65536, 1594550
T, ,65536, ,8520441
