1, layerforward, 8192, 1317454,
0, bpnnCPU, 8192, 8682,
1, adjust_weights, 8192, 1231242
T, ,8192, ,5908774
1, layerforward, 9216, 763465,
0, bpnnCPU, 9216, 8871,
1, adjust_weights, 9216, 1218277
T, ,9216, ,5366827
1, layerforward, 10240, 1303894,
0, bpnnCPU, 10240, 9547,
1, adjust_weights, 10240, 1198535
T, ,10240, ,5984434
1, layerforward, 11264, 1292273,
0, bpnnCPU, 11264, 9189,
1, adjust_weights, 11264, 1178783
T, ,11264, ,6006902
1, layerforward, 12288, 1281676,
0, bpnnCPU, 12288, 8823,
1, adjust_weights, 12288, 1153017
T, ,12288, ,5279629
1, layerforward, 13312, 1273271,
0, bpnnCPU, 13312, 8626,
1, adjust_weights, 13312, 1140023
T, ,13312, ,6089020
1, layerforward, 14336, 1276131,
0, bpnnCPU, 14336, 8462,
1, adjust_weights, 14336, 1050821
T, ,14336, ,6094884
1, layerforward, 15360, 1264522,
0, bpnnCPU, 15360, 8902,
1, adjust_weights, 15360, 1109989
T, ,15360, ,6132942
1, layerforward, 16384, 658003,
0, bpnnCPU, 16384, 9103,
1, adjust_weights, 16384, 1120258
T, ,16384, ,4814848
1, layerforward, 17408, 772898,
0, bpnnCPU, 17408, 9757,
1, adjust_weights, 17408, 1117904
T, ,17408, ,4113750
1, layerforward, 18432, 739468,
0, bpnnCPU, 18432, 8907,
1, adjust_weights, 18432, 1110959
T, ,18432, ,4896158
1, layerforward, 19456, 750863,
0, bpnnCPU, 19456, 9228,
1, adjust_weights, 19456, 1093269
T, ,19456, ,4939587
1, layerforward, 20480, 740685,
0, bpnnCPU, 20480, 9257,
1, adjust_weights, 20480, 1088380
T, ,20480, ,4979557
1, layerforward, 21504, 720470,
0, bpnnCPU, 21504, 9065,
1, adjust_weights, 21504, 738246
T, ,21504, ,4728902
1, layerforward, 22528, 708809,
0, bpnnCPU, 22528, 6275,
1, adjust_weights, 22528, 1059310
T, ,22528, ,5049657
1, layerforward, 23552, 672254,
0, bpnnCPU, 23552, 9357,
1, adjust_weights, 23552, 1045625
T, ,23552, ,5097439
1, layerforward, 24576, 673542,
0, bpnnCPU, 24576, 8888,
1, adjust_weights, 24576, 982269
T, ,24576, ,5153322
1, layerforward, 25600, 669760,
0, bpnnCPU, 25600, 9567,
1, adjust_weights, 25600, 1004139
T, ,25600, ,5161002
1, layerforward, 26624, 681969,
0, bpnnCPU, 26624, 9439,
1, adjust_weights, 26624, 954591
T, ,26624, ,5196880
1, layerforward, 27648, 681918,
0, bpnnCPU, 27648, 8904,
1, adjust_weights, 27648, 965192
T, ,27648, ,5261026
1, layerforward, 28672, 680453,
0, bpnnCPU, 28672, 9184,
1, adjust_weights, 28672, 923415
T, ,28672, ,5282745
1, layerforward, 29696, 638745,
0, bpnnCPU, 29696, 9001,
1, adjust_weights, 29696, 921878
T, ,29696, ,5352711
1, layerforward, 30720, 647490,
0, bpnnCPU, 30720, 9083,
1, adjust_weights, 30720, 912928
T, ,30720, ,5393118
1, layerforward, 31744, 644573,
0, bpnnCPU, 31744, 9326,
1, adjust_weights, 31744, 883335
T, ,31744, ,5436434
1, layerforward, 32768, 613578,
0, bpnnCPU, 32768, 9244,
1, adjust_weights, 32768, 909852
T, ,32768, ,5473922
1, layerforward, 33792, 598034,
0, bpnnCPU, 33792, 9454,
1, adjust_weights, 33792, 867297
T, ,33792, ,5519923
1, layerforward, 34816, 599946,
0, bpnnCPU, 34816, 8960,
1, adjust_weights, 34816, 880530
T, ,34816, ,5556245
1, layerforward, 35840, 594122,
0, bpnnCPU, 35840, 9307,
1, adjust_weights, 35840, 824591
T, ,35840, ,4900427
1, layerforward, 36864, 435497,
0, bpnnCPU, 36864, 10406,
1, adjust_weights, 36864, 828981
T, ,36864, ,5648513
1, layerforward, 37888, 489357,
0, bpnnCPU, 37888, 9474,
1, adjust_weights, 37888, 815152
T, ,37888, ,5535367
1, layerforward, 38912, 545979,
0, bpnnCPU, 38912, 8788,
1, adjust_weights, 38912, 774003
T, ,38912, ,5036569
1, layerforward, 39936, 513464,
0, bpnnCPU, 39936, 9301,
1, adjust_weights, 39936, 755917
T, ,39936, ,5649052
1, layerforward, 40960, 526522,
0, bpnnCPU, 40960, 9984,
1, adjust_weights, 40960, 762109
T, ,40960, ,5799955
1, layerforward, 41984, 502441,
0, bpnnCPU, 41984, 9744,
1, adjust_weights, 41984, 725105
T, ,41984, ,5752009
1, layerforward, 43008, 509421,
0, bpnnCPU, 43008, 9356,
1, adjust_weights, 43008, 703846
T, ,43008, ,5809606
1, layerforward, 44032, 482071,
0, bpnnCPU, 44032, 8952,
1, adjust_weights, 44032, 680178
T, ,44032, ,5811454
1, layerforward, 45056, 487697,
0, bpnnCPU, 45056, 6744,
1, adjust_weights, 45056, 661261
T, ,45056, ,5860931
1, layerforward, 46080, 473697,
0, bpnnCPU, 46080, 9575,
1, adjust_weights, 46080, 636087
T, ,46080, ,5900833
1, layerforward, 47104, 474314,
0, bpnnCPU, 47104, 9138,
1, adjust_weights, 47104, 628806
T, ,47104, ,5968828
1, layerforward, 48128, 469312,
0, bpnnCPU, 48128, 9577,
1, adjust_weights, 48128, 1436468
T, ,48128, ,6860993
1, layerforward, 49152, 432001,
0, bpnnCPU, 49152, 9257,
1, adjust_weights, 49152, 564913
T, ,49152, ,5956524
1, layerforward, 50176, 436908,
0, bpnnCPU, 50176, 9340,
1, adjust_weights, 50176, 589552
T, ,50176, ,6138507
1, layerforward, 51200, 408264,
0, bpnnCPU, 51200, 9098,
1, adjust_weights, 51200, 567671
T, ,51200, ,6055901
1, layerforward, 52224, 389544,
0, bpnnCPU, 52224, 7359,
1, adjust_weights, 52224, 552399
T, ,52224, ,6083946
1, layerforward, 53248, 381476,
0, bpnnCPU, 53248, 11701,
1, adjust_weights, 53248, 533350
T, ,53248, ,6105440
1, layerforward, 54272, 368403,
0, bpnnCPU, 54272, 9300,
1, adjust_weights, 54272, 1000364
T, ,54272, ,6799971
1, layerforward, 55296, 367621,
0, bpnnCPU, 55296, 9424,
1, adjust_weights, 55296, 501870
T, ,55296, ,6260956
1, layerforward, 56320, 355451,
0, bpnnCPU, 56320, 9199,
1, adjust_weights, 56320, 1011835
T, ,56320, ,6811000
1, layerforward, 57344, 339929,
0, bpnnCPU, 57344, 6725,
1, adjust_weights, 57344, 1056945
T, ,57344, ,6973021
1, layerforward, 58368, 848315,
0, bpnnCPU, 58368, 10295,
1, adjust_weights, 58368, 1667026
T, ,58368, ,8081513
1, layerforward, 59392, 849053,
0, bpnnCPU, 59392, 9214,
1, adjust_weights, 59392, 1655270
T, ,59392, ,8095611
1, layerforward, 60416, 363360,
0, bpnnCPU, 60416, 9580,
1, adjust_weights, 60416, 1685634
T, ,60416, ,7035065
1, layerforward, 61440, 931916,
0, bpnnCPU, 61440, 9478,
1, adjust_weights, 61440, 924383
T, ,61440, ,7637752
1, layerforward, 62464, 898935,
0, bpnnCPU, 62464, 9054,
1, adjust_weights, 62464, 1620954
T, ,62464, ,8325208
1, layerforward, 63488, 1208415,
0, bpnnCPU, 63488, 9772,
1, adjust_weights, 63488, 1599170
T, ,63488, ,8631850
1, layerforward, 64512, 1207333,
0, bpnnCPU, 64512, 7122,
1, adjust_weights, 64512, 1560605
T, ,64512, ,8773576
1, layerforward, 65536, 1404846,
0, bpnnCPU, 65536, 9453,
1, adjust_weights, 65536, 1588239
T, ,65536, ,9200599
