0, layerforward, 8192, 233721,
0, bpnnCPU, 8192, 2929,
0, adjust_weights, 8192, 2929,
T, ,8192, ,913580
0, layerforward, 9216, 243268,
0, bpnnCPU, 9216, 4840,
0, adjust_weights, 9216, 4840,
T, ,9216, ,982832
0, layerforward, 10240, 282578,
0, bpnnCPU, 10240, 2287,
0, adjust_weights, 10240, 2287,
T, ,10240, ,1102116
0, layerforward, 11264, 300461,
0, bpnnCPU, 11264, 2044,
0, adjust_weights, 11264, 2044,
T, ,11264, ,1205143
0, layerforward, 12288, 315877,
0, bpnnCPU, 12288, 1998,
0, adjust_weights, 12288, 1998,
T, ,12288, ,1296134
0, layerforward, 13312, 345007,
0, bpnnCPU, 13312, 1931,
0, adjust_weights, 13312, 1931,
T, ,13312, ,1492024
0, layerforward, 14336, 370172,
0, bpnnCPU, 14336, 2716,
0, adjust_weights, 14336, 2716,
T, ,14336, ,1521958
0, layerforward, 15360, 392985,
0, bpnnCPU, 15360, 2024,
0, adjust_weights, 15360, 2024,
T, ,15360, ,1642594
0, layerforward, 16384, 425068,
0, bpnnCPU, 16384, 2102,
0, adjust_weights, 16384, 2102,
T, ,16384, ,1729488
0, layerforward, 17408, 442988,
0, bpnnCPU, 17408, 1854,
0, adjust_weights, 17408, 1854,
T, ,17408, ,1856180
0, layerforward, 18432, 476925,
0, bpnnCPU, 18432, 3766,
0, adjust_weights, 18432, 3766,
T, ,18432, ,1940992
0, layerforward, 19456, 529869,
0, bpnnCPU, 19456, 1890,
0, adjust_weights, 19456, 1890,
T, ,19456, ,2068226
0, layerforward, 20480, 521661,
0, bpnnCPU, 20480, 2224,
0, adjust_weights, 20480, 2224,
T, ,20480, ,2166937
0, layerforward, 21504, 545843,
0, bpnnCPU, 21504, 1881,
0, adjust_weights, 21504, 1881,
T, ,21504, ,2270834
0, layerforward, 22528, 572631,
0, bpnnCPU, 22528, 2074,
0, adjust_weights, 22528, 2074,
T, ,22528, ,2382082
0, layerforward, 23552, 622576,
0, bpnnCPU, 23552, 2188,
0, adjust_weights, 23552, 2188,
T, ,23552, ,2550452
0, layerforward, 24576, 632006,
0, bpnnCPU, 24576, 2231,
0, adjust_weights, 24576, 2231,
T, ,24576, ,2647332
0, layerforward, 25600, 655786,
0, bpnnCPU, 25600, 2204,
0, adjust_weights, 25600, 2204,
T, ,25600, ,2798820
0, layerforward, 26624, 692830,
0, bpnnCPU, 26624, 2345,
0, adjust_weights, 26624, 2345,
T, ,26624, ,2921266
0, layerforward, 27648, 728426,
0, bpnnCPU, 27648, 2168,
0, adjust_weights, 27648, 2168,
T, ,27648, ,3087085
0, layerforward, 28672, 778877,
0, bpnnCPU, 28672, 2730,
0, adjust_weights, 28672, 2730,
T, ,28672, ,3235988
0, layerforward, 29696, 791424,
0, bpnnCPU, 29696, 2463,
0, adjust_weights, 29696, 2463,
T, ,29696, ,3402440
0, layerforward, 30720, 827730,
0, bpnnCPU, 30720, 4845,
0, adjust_weights, 30720, 4845,
T, ,30720, ,3524824
0, layerforward, 31744, 861948,
0, bpnnCPU, 31744, 2636,
0, adjust_weights, 31744, 2636,
T, ,31744, ,3628277
0, layerforward, 32768, 912293,
0, bpnnCPU, 32768, 2829,
0, adjust_weights, 32768, 2829,
T, ,32768, ,3838474
0, layerforward, 33792, 948357,
0, bpnnCPU, 33792, 2878,
