1, kernel, 20, 0, 11103,
1, kernel, 20, 1, 5752,
1, kernel, 20, 2, 5312,
1, kernel, 20, 3, 5905,
1, kernel, 20, 4, 5397,
1, kernel, 20, 5, 5513,
1, kernel, 20, 6, 4284,
1, kernel, 20, 7, 5596,
1, kernel, 20, 8, 4599,
1, kernel, 20, 9, 4267,
1, kernel, 20, 10, 7169,
1, kernel, 20, 11, 4548,
1, kernel, 20, 12, 4649,
1, kernel, 20, 13, 4047,
1, kernel, 20, 14, 3997,
1, kernel, 20, 15, 4219,
1, kernel, 20, 16, 4313,
1, kernel, 20, 17, 3894,
1, kernel, 20, 18, 4084,
1, kernel, 20, 19, 5811,
T,, 20, , , 454858292
1, kernel, 21, 0, 10593,
1, kernel, 21, 1, 4474,
1, kernel, 21, 2, 4372,
1, kernel, 21, 3, 4325,
1, kernel, 21, 4, 3745,
1, kernel, 21, 5, 4426,
1, kernel, 21, 6, 3998,
1, kernel, 21, 7, 5025,
1, kernel, 21, 8, 3904,
1, kernel, 21, 9, 5304,
1, kernel, 21, 10, 4889,
1, kernel, 21, 11, 4236,
1, kernel, 21, 12, 4507,
1, kernel, 21, 13, 4745,
1, kernel, 21, 14, 4540,
1, kernel, 21, 15, 4533,
1, kernel, 21, 16, 3877,
1, kernel, 21, 17, 3851,
1, kernel, 21, 18, 4121,
1, kernel, 21, 19, 4037,
1, kernel, 21, 20, 6262,
T,, 21, , , 460714706
1, kernel, 22, 0, 10974,
1, kernel, 22, 1, 4868,
1, kernel, 22, 2, 3988,
1, kernel, 22, 3, 4681,
1, kernel, 22, 4, 3678,
1, kernel, 22, 5, 4733,
1, kernel, 22, 6, 4305,
1, kernel, 22, 7, 5361,
1, kernel, 22, 8, 3874,
1, kernel, 22, 9, 4081,
1, kernel, 22, 10, 3851,
1, kernel, 22, 11, 4636,
1, kernel, 22, 12, 4371,
1, kernel, 22, 13, 4951,
1, kernel, 22, 14, 4038,
1, kernel, 22, 15, 3647,
1, kernel, 22, 16, 3650,
1, kernel, 22, 17, 3463,
1, kernel, 22, 18, 3486,
1, kernel, 22, 19, 3730,
1, kernel, 22, 20, 5270,
1, kernel, 22, 21, 6393,
T,, 22, , , 485083110
1, kernel, 23, 0, 10677,
1, kernel, 23, 1, 4987,
1, kernel, 23, 2, 5131,
1, kernel, 23, 3, 4643,
1, kernel, 23, 4, 5117,
1, kernel, 23, 5, 4582,
1, kernel, 23, 6, 4327,
1, kernel, 23, 7, 4487,
1, kernel, 23, 8, 4401,
1, kernel, 23, 9, 4242,
1, kernel, 23, 10, 5252,
1, kernel, 23, 11, 3786,
1, kernel, 23, 12, 4428,
1, kernel, 23, 13, 4465,
1, kernel, 23, 14, 4264,
1, kernel, 23, 15, 4235,
1, kernel, 23, 16, 4217,
1, kernel, 23, 17, 4968,
1, kernel, 23, 18, 4840,
1, kernel, 23, 19, 4534,
1, kernel, 23, 20, 4189,
1, kernel, 23, 21, 4741,
1, kernel, 23, 22, 5206,
T,, 23, , , 508282312
1, kernel, 24, 0, 11295,
1, kernel, 24, 1, 4971,
1, kernel, 24, 2, 4334,
1, kernel, 24, 3, 4265,
1, kernel, 24, 4, 3956,
1, kernel, 24, 5, 4256,
1, kernel, 24, 6, 4985,
1, kernel, 24, 7, 4470,
1, kernel, 24, 8, 4103,
1, kernel, 24, 9, 14793,
1, kernel, 24, 10, 4695,
1, kernel, 24, 11, 4370,
1, kernel, 24, 12, 5238,
1, kernel, 24, 13, 5487,
1, kernel, 24, 14, 4853,
1, kernel, 24, 15, 4253,
1, kernel, 24, 16, 4085,
1, kernel, 24, 17, 3963,
1, kernel, 24, 18, 4374,
1, kernel, 24, 19, 3826,
1, kernel, 24, 20, 4074,
1, kernel, 24, 21, 4152,
1, kernel, 24, 22, 4097,
1, kernel, 24, 23, 6316,
T,, 24, , , 532071650
1, kernel, 25, 0, 10376,
1, kernel, 25, 1, 4538,
1, kernel, 25, 2, 3748,
1, kernel, 25, 3, 4212,
1, kernel, 25, 4, 3592,
1, kernel, 25, 5, 3758,
1, kernel, 25, 6, 3594,
1, kernel, 25, 7, 4372,
1, kernel, 25, 8, 5019,
1, kernel, 25, 9, 4919,
1, kernel, 25, 10, 4279,
1, kernel, 25, 11, 4040,
1, kernel, 25, 12, 4833,
1, kernel, 25, 13, 4847,
1, kernel, 25, 14, 3927,
1, kernel, 25, 15, 3983,
1, kernel, 25, 16, 3425,
1, kernel, 25, 17, 3741,
1, kernel, 25, 18, 3933,
1, kernel, 25, 19, 3567,
1, kernel, 25, 20, 3460,
1, kernel, 25, 21, 5091,
1, kernel, 25, 22, 4252,
1, kernel, 25, 23, 3695,
1, kernel, 25, 24, 5881,
T,, 25, , , 555772209
1, kernel, 26, 0, 10910,
1, kernel, 26, 1, 5314,
1, kernel, 26, 2, 7389,
1, kernel, 26, 3, 6067,
1, kernel, 26, 4, 4561,
1, kernel, 26, 5, 4474,
1, kernel, 26, 6, 4205,
1, kernel, 26, 7, 4677,
1, kernel, 26, 8, 3731,
1, kernel, 26, 9, 4830,
1, kernel, 26, 10, 4341,
1, kernel, 26, 11, 4494,
1, kernel, 26, 12, 4798,
1, kernel, 26, 13, 4501,
1, kernel, 26, 14, 4378,
1, kernel, 26, 15, 6701,
1, kernel, 26, 16, 5037,
1, kernel, 26, 17, 4341,
1, kernel, 26, 18, 4369,
1, kernel, 26, 19, 4370,
1, kernel, 26, 20, 5488,
1, kernel, 26, 21, 5073,
1, kernel, 26, 22, 4368,
1, kernel, 26, 23, 4548,
1, kernel, 26, 24, 4424,
1, kernel, 26, 25, 6638,
T,, 26, , , 580930789
1, kernel, 27, 0, 10935,
1, kernel, 27, 1, 5290,
1, kernel, 27, 2, 5266,
1, kernel, 27, 3, 5434,
1, kernel, 27, 4, 5485,
1, kernel, 27, 5, 4513,
1, kernel, 27, 6, 3896,
1, kernel, 27, 7, 4568,
1, kernel, 27, 8, 6488,
1, kernel, 27, 9, 4762,
1, kernel, 27, 10, 4139,
1, kernel, 27, 11, 4324,
1, kernel, 27, 12, 4333,
1, kernel, 27, 13, 4664,
1, kernel, 27, 14, 3852,
1, kernel, 27, 15, 3843,
1, kernel, 27, 16, 3841,
1, kernel, 27, 17, 4171,
1, kernel, 27, 18, 4664,
1, kernel, 27, 19, 3698,
1, kernel, 27, 20, 6231,
1, kernel, 27, 21, 5516,
1, kernel, 27, 22, 4483,
1, kernel, 27, 23, 3973,
1, kernel, 27, 24, 3934,
1, kernel, 27, 25, 4192,
1, kernel, 27, 26, 6497,
T,, 27, , , 604758223
1, kernel, 28, 0, 11431,
1, kernel, 28, 1, 4565,
1, kernel, 28, 2, 4590,
1, kernel, 28, 3, 4260,
1, kernel, 28, 4, 4267,
1, kernel, 28, 5, 6179,
1, kernel, 28, 6, 4860,
1, kernel, 28, 7, 5052,
1, kernel, 28, 8, 4251,
1, kernel, 28, 9, 4586,
1, kernel, 28, 10, 5142,
1, kernel, 28, 11, 5364,
1, kernel, 28, 12, 7068,
1, kernel, 28, 13, 6238,
1, kernel, 28, 14, 4633,
1, kernel, 28, 15, 5671,
1, kernel, 28, 16, 4883,
1, kernel, 28, 17, 4551,
1, kernel, 28, 18, 4894,
1, kernel, 28, 19, 4915,
1, kernel, 28, 20, 4545,
1, kernel, 28, 21, 6096,
1, kernel, 28, 22, 4916,
1, kernel, 28, 23, 4501,
1, kernel, 28, 24, 4433,
1, kernel, 28, 25, 6166,
1, kernel, 28, 26, 4576,
1, kernel, 28, 27, 7306,
T,, 28, , , 627409972
1, kernel, 29, 0, 11370,
1, kernel, 29, 1, 4007,
1, kernel, 29, 2, 3888,
1, kernel, 29, 3, 6299,
1, kernel, 29, 4, 4057,
1, kernel, 29, 5, 3749,
1, kernel, 29, 6, 4141,
1, kernel, 29, 7, 3694,
1, kernel, 29, 8, 3443,
1, kernel, 29, 9, 3319,
1, kernel, 29, 10, 3306,
1, kernel, 29, 11, 3746,
1, kernel, 29, 12, 4047,
1, kernel, 29, 13, 3404,
1, kernel, 29, 14, 3497,
1, kernel, 29, 15, 3385,
1, kernel, 29, 16, 4692,
1, kernel, 29, 17, 3969,
1, kernel, 29, 18, 3478,
1, kernel, 29, 19, 3293,
1, kernel, 29, 20, 3134,
1, kernel, 29, 21, 3547,
1, kernel, 29, 22, 3192,
1, kernel, 29, 23, 3462,
1, kernel, 29, 24, 3311,
1, kernel, 29, 25, 3143,
1, kernel, 29, 26, 3660,
1, kernel, 29, 27, 3518,
1, kernel, 29, 28, 5432,
T,, 29, , , 651256349
1, kernel, 30, 0, 11027,
1, kernel, 30, 1, 5221,
1, kernel, 30, 2, 5207,
1, kernel, 30, 3, 4698,
1, kernel, 30, 4, 4272,
1, kernel, 30, 5, 4145,
1, kernel, 30, 6, 5228,
1, kernel, 30, 7, 4364,
1, kernel, 30, 8, 3868,
1, kernel, 30, 9, 4079,
1, kernel, 30, 10, 4140,
1, kernel, 30, 11, 4273,
1, kernel, 30, 12, 4378,
1, kernel, 30, 13, 4248,
1, kernel, 30, 14, 4756,
1, kernel, 30, 15, 4216,
1, kernel, 30, 16, 3785,
1, kernel, 30, 17, 3969,
1, kernel, 30, 18, 3942,
1, kernel, 30, 19, 5848,
1, kernel, 30, 20, 4705,
1, kernel, 30, 21, 4330,
1, kernel, 30, 22, 4264,
1, kernel, 30, 23, 4410,
1, kernel, 30, 24, 4275,
1, kernel, 30, 25, 4236,
1, kernel, 30, 26, 4222,
1, kernel, 30, 27, 4093,
1, kernel, 30, 28, 3856,
1, kernel, 30, 29, 5488,
T,, 30, , , 676216281
1, kernel, 31, 0, 10721,
1, kernel, 31, 1, 4820,
1, kernel, 31, 2, 4108,
1, kernel, 31, 3, 3955,
1, kernel, 31, 4, 3583,
1, kernel, 31, 5, 3575,
1, kernel, 31, 6, 3769,
1, kernel, 31, 7, 3765,
1, kernel, 31, 8, 5009,
1, kernel, 31, 9, 4445,
1, kernel, 31, 10, 3633,
1, kernel, 31, 11, 3554,
1, kernel, 31, 12, 4026,
1, kernel, 31, 13, 3587,
1, kernel, 31, 14, 3855,
1, kernel, 31, 15, 3629,
1, kernel, 31, 16, 3520,
1, kernel, 31, 17, 3327,
1, kernel, 31, 18, 3419,
1, kernel, 31, 19, 3444,
1, kernel, 31, 20, 4823,
1, kernel, 31, 21, 3806,
1, kernel, 31, 22, 3283,
1, kernel, 31, 23, 3623,
1, kernel, 31, 24, 3501,
1, kernel, 31, 25, 3433,
1, kernel, 31, 26, 3551,
1, kernel, 31, 27, 3304,
1, kernel, 31, 28, 3311,
1, kernel, 31, 29, 3441,
1, kernel, 31, 30, 5361,
T,, 31, , , 699869334
1, kernel, 32, 0, 14608,
1, kernel, 32, 1, 6324,
